"","User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Purchase","Items","Average_Price"
"848",1004962,"M","26-35","6","B","1","0",1221947,128,9546.4609375
"849",1002237,"F","36-45","6","B","1","0",2074851,241,8609.34024896266
"850",1003082,"F","36-45","6","B","1","0",1634169,208,7856.58173076923
"851",1000502,"M","36-45","6","B","1","0",133504,14,9536
"852",1002670,"M","36-45","6","B","1","0",1234177,149,8283.06711409396
"853",1003773,"M","36-45","6","B","1","0",1719800,204,8430.39215686274
"854",1004050,"M","36-45","6","B","1","0",1114559,100,11145.59
"855",1000856,"F","46-50","6","B","1","0",291934,31,9417.22580645161
"856",1001717,"F","51-55","6","B","1","0",2327622,236,9862.80508474576
"857",1004322,"F","51-55","6","B","1","0",1913779,218,8778.80275229358
"858",1002358,"F","55+","6","B","1","0",169367,18,9409.27777777778
"859",1003504,"M","18-25","7","B","1","0",962346,115,8368.22608695652
"860",1004958,"M","18-25","7","B","1","0",1933216,239,8088.76987447699
"861",1003642,"F","26-35","7","B","1","0",77048,13,5926.76923076923
"862",1004652,"F","26-35","7","B","1","0",275754,27,10213.1111111111
"863",1005278,"F","26-35","7","B","1","0",902677,87,10375.5977011494
"864",1000331,"M","26-35","7","B","1","0",3269790,339,9645.3982300885
"865",1000609,"M","26-35","7","B","1","0",418486,27,15499.4814814815
"866",1002764,"M","26-35","7","B","1","0",1835898,185,9923.77297297297
"867",1003280,"M","26-35","7","B","1","0",2554045,370,6902.82432432432
"868",1003757,"M","26-35","7","B","1","0",1357317,114,11906.2894736842
"869",1003847,"M","26-35","7","B","1","0",1956173,253,7731.90909090909
"870",1005496,"M","26-35","7","B","1","0",313853,36,8718.13888888889
"871",1001920,"F","36-45","7","B","1","0",2950323,339,8703.01769911504
"872",1004770,"F","36-45","7","B","1","0",118972,13,9151.69230769231
"873",1005804,"F","36-45","7","B","1","0",59916,8,7489.5
"874",1006017,"F","36-45","7","B","1","0",126398,15,8426.53333333333
"875",1000791,"M","36-45","7","B","1","0",1932242,183,10558.6994535519
"876",1001063,"M","36-45","7","B","1","0",697535,54,12917.3148148148
"877",1002664,"M","36-45","7","B","1","0",1834797,200,9173.985
"878",1002779,"M","36-45","7","B","1","0",917618,96,9558.52083333333
"879",1002814,"M","36-45","7","B","1","0",1039242,93,11174.6451612903
"880",1003273,"M","36-45","7","B","1","0",126260,11,11478.1818181818
"881",1003401,"M","36-45","7","B","1","0",3466202,466,7438.2017167382
"882",1003727,"M","36-45","7","B","1","0",2185977,257,8505.74708171206
"883",1004425,"M","36-45","7","B","1","0",3941866,500,7883.732
"884",1004455,"M","36-45","7","B","1","0",335740,31,10830.3225806452
"885",1004488,"M","36-45","7","B","1","0",1599318,197,8118.3654822335
"886",1005263,"M","36-45","7","B","1","0",768140,60,12802.3333333333
"887",1001925,"M","51-55","7","B","1","0",1633724,159,10274.9937106918
"888",1004239,"M","51-55","7","B","1","0",502233,39,12877.7692307692
"889",1004284,"M","51-55","7","B","1","0",879174,83,10592.4578313253
"890",1004369,"M","51-55","7","B","1","0",250190,24,10424.5833333333
"891",1003823,"M","55+","7","B","1","0",3809263,352,10821.7698863636
"892",1003836,"F","51-55","8","B","1","0",2512863,279,9006.67741935484
"893",1000126,"M","18-25","9","B","1","0",333598,29,11503.3793103448
"894",1002367,"F","26-35","9","B","1","0",299795,32,9368.59375
"895",1004360,"F","26-35","9","B","1","0",701489,138,5083.25362318841
"896",1006015,"F","26-35","9","B","1","0",255812,32,7994.125
"897",1000721,"F","36-45","9","B","1","0",3513729,358,9814.88547486034
"898",1002489,"F","36-45","9","B","1","0",1858258,223,8332.99551569507
"899",1003017,"F","36-45","9","B","1","0",1425582,197,7236.45685279188
"900",1003663,"F","36-45","9","B","1","0",549613,44,12491.2045454545
"901",1000468,"F","0-17","10","B","1","0",162270,18,9015
"902",1002418,"F","0-17","10","B","1","0",235880,38,6207.36842105263
"903",1005247,"F","0-17","10","B","1","0",117366,18,6520.33333333333
"904",1005524,"F","0-17","10","B","1","0",586065,86,6814.70930232558
"905",1000490,"M","0-17","10","B","1","0",429694,43,9992.88372093023
"906",1000871,"M","0-17","10","B","1","0",274106,26,10542.5384615385
"907",1001241,"M","0-17","10","B","1","0",1173447,116,10115.9224137931
"908",1001372,"M","0-17","10","B","1","0",324579,36,9016.08333333333
"909",1001425,"M","0-17","10","B","1","0",3761988,427,8810.27634660422
"910",1001928,"M","0-17","10","B","1","0",1324537,118,11224.8898305085
"911",1001935,"M","0-17","10","B","1","0",266943,34,7851.26470588235
"912",1002047,"M","0-17","10","B","1","0",1408983,151,9331.01324503311
"913",1003573,"M","0-17","10","B","1","0",287410,25,11496.4
"914",1004056,"M","0-17","10","B","1","0",75906,10,7590.6
"915",1004541,"M","0-17","10","B","1","0",612202,87,7036.80459770115
"916",1005403,"M","0-17","10","B","1","0",835673,84,9948.4880952381
"917",1001917,"M","18-25","10","B","1","0",842700,65,12964.6153846154
"918",1003625,"M","18-25","10","B","1","0",906843,98,9253.5
"919",1000588,"F","26-35","11","B","1","0",2439535,261,9346.87739463602
"920",1001588,"M","26-35","11","B","1","0",230163,30,7672.1
"921",1001794,"M","26-35","11","B","1","0",1646212,239,6887.91631799163
"922",1005172,"F","36-45","11","B","1","0",2012047,240,8383.52916666667
"923",1002665,"M","36-45","11","B","1","0",3852994,475,8111.56631578947
"924",1003957,"M","36-45","11","B","1","0",2022332,205,9865.03414634146
"925",1005970,"M","36-45","11","B","1","0",250044,22,11365.6363636364
"926",1004940,"F","51-55","11","B","1","0",1229909,135,9110.43703703704
"927",1001002,"M","51-55","11","B","1","0",332755,34,9786.91176470588
"928",1004536,"M","18-25","12","B","1","0",218908,16,13681.75
"929",1004689,"M","18-25","12","B","1","0",431467,40,10786.675
"930",1005824,"M","18-25","12","B","1","0",2537524,281,9030.33451957295
"931",1005873,"M","18-25","12","B","1","0",264042,17,15531.8823529412
"932",1001516,"F","26-35","12","B","1","0",1513896,178,8505.03370786517
"933",1003057,"F","26-35","12","B","1","0",669028,87,7689.97701149425
"934",1001567,"M","26-35","12","B","1","0",762286,65,11727.4769230769
"935",1001840,"M","26-35","12","B","1","0",237334,15,15822.2666666667
"936",1001852,"M","26-35","12","B","1","0",288719,26,11104.5769230769
"937",1002956,"M","26-35","12","B","1","0",210442,18,11691.2222222222
"938",1003819,"M","26-35","12","B","1","0",755153,68,11105.1911764706
"939",1004032,"M","26-35","12","B","1","0",1308109,90,14534.5444444444
"940",1004855,"M","26-35","12","B","1","0",898310,112,8020.625
"941",1005136,"M","26-35","12","B","1","0",1096818,111,9881.24324324324
"942",1005222,"M","26-35","12","B","1","0",1280515,164,7808.01829268293
"943",1005466,"M","26-35","12","B","1","0",1208289,110,10984.4454545455
"944",1005823,"M","26-35","12","B","1","0",736917,58,12705.4655172414
"945",1000055,"F","36-45","12","B","1","0",134073,13,10313.3076923077
"946",1000805,"M","36-45","12","B","1","0",406830,47,8655.95744680851
"947",1001685,"M","36-45","12","B","1","0",1912669,235,8139.0170212766
"948",1001686,"M","36-45","12","B","1","0",166121,19,8743.21052631579
"949",1003050,"M","36-45","12","B","1","0",509191,41,12419.2926829268
"950",1004521,"M","36-45","12","B","1","0",1366453,131,10430.9389312977
"951",1004722,"M","36-45","12","B","1","0",260491,21,12404.3333333333
"952",1005596,"M","36-45","12","B","1","0",1181244,109,10837.1009174312
"953",1002602,"M","46-50","12","B","1","0",111472,15,7431.46666666667
"954",1005112,"M","36-45","13","B","1","0",1387261,162,8563.33950617284
"955",1000216,"M","46-50","13","B","1","0",3140734,429,7321.05827505828
"956",1002382,"M","51-55","13","B","1","0",309327,30,10310.9
"957",1005067,"M","55+","13","B","1","0",194902,21,9281.04761904762
"958",1001468,"M","0-17","14","B","1","0",899524,66,13629.1515151515
"959",1002948,"M","18-25","14","B","1","0",364448,33,11043.8787878788
"960",1004814,"M","18-25","14","B","1","0",853147,90,9479.41111111111
"961",1002036,"F","26-35","14","B","1","0",350150,41,8540.24390243902
"962",1004345,"F","26-35","14","B","1","0",2410549,320,7532.965625
"963",1001299,"M","26-35","14","B","1","0",1563998,136,11499.9852941176
"964",1003180,"M","26-35","14","B","1","0",1852492,280,6616.04285714286
"965",1003466,"M","26-35","14","B","1","0",280494,26,10788.2307692308
"966",1004525,"M","26-35","14","B","1","0",99191,10,9919.1
"967",1000795,"F","36-45","14","B","1","0",559717,80,6996.4625
"968",1002411,"F","36-45","14","B","1","0",1730335,178,9720.98314606742
"969",1003532,"F","36-45","14","B","1","0",678112,72,9418.22222222222
"970",1004114,"M","36-45","14","B","1","0",973975,90,10821.9444444444
"971",1004884,"M","36-45","14","B","1","0",2121452,207,10248.5603864734
"972",1002750,"F","26-35","15","B","1","0",986966,114,8657.59649122807
"973",1002939,"F","26-35","15","B","1","0",769296,72,10684.6666666667
"974",1003159,"F","26-35","15","B","1","0",1377674,146,9436.12328767123
"975",1003158,"M","26-35","15","B","1","0",1835550,175,10488.8571428571
"976",1003697,"M","26-35","15","B","1","0",1123288,84,13372.4761904762
"977",1004115,"M","26-35","15","B","1","0",2816119,282,9986.23758865248
"978",1000854,"F","26-35","16","B","1","0",2170792,290,7485.48965517241
"979",1000802,"M","26-35","16","B","1","0",3136298,295,10631.5186440678
"980",1001087,"M","26-35","16","B","1","0",2229337,232,9609.21120689655
"981",1001632,"M","26-35","16","B","1","0",3090198,438,7055.24657534247
"982",1003491,"M","26-35","16","B","1","0",4016045,405,9916.16049382716
"983",1003990,"M","26-35","16","B","1","0",301552,34,8869.17647058824
"984",1004279,"M","26-35","16","B","1","0",2772363,273,10155.1758241758
"985",1003205,"F","36-45","16","B","1","0",1646675,176,9356.10795454545
"986",1002018,"M","36-45","16","B","1","0",2335641,250,9342.564
"987",1004368,"M","18-25","17","B","1","0",850429,69,12325.0579710145
"988",1005319,"M","18-25","17","B","1","0",2221704,214,10381.7943925234
"989",1005780,"M","18-25","17","B","1","0",1454698,125,11637.584
"990",1000247,"M","26-35","17","B","1","0",179944,21,8568.7619047619
"991",1000359,"M","26-35","17","B","1","0",207005,20,10350.25
"992",1000474,"M","26-35","17","B","1","0",1533936,174,8815.72413793103
"993",1000765,"M","26-35","17","B","1","0",2157012,214,10079.4953271028
"994",1000921,"M","26-35","17","B","1","0",855629,88,9723.05681818182
"995",1001471,"M","26-35","17","B","1","0",82550,10,8255
"996",1001520,"M","26-35","17","B","1","0",169710,13,13054.6153846154
"997",1001639,"M","26-35","17","B","1","0",2919766,304,9604.49342105263
"998",1002839,"M","26-35","17","B","1","0",152285,19,8015
"999",1004126,"M","26-35","17","B","1","0",1875250,189,9921.95767195767
"1000",1005828,"M","26-35","17","B","1","0",70973,10,7097.3
"1001",1001974,"M","36-45","17","B","1","0",2651878,286,9272.3006993007
"1002",1002337,"M","36-45","17","B","1","0",528035,38,13895.6578947368
"1003",1002521,"M","36-45","17","B","1","0",378344,30,12611.4666666667
"1004",1002905,"M","36-45","17","B","1","0",560947,64,8764.796875
"1005",1004327,"M","36-45","17","B","1","0",1227654,97,12656.2268041237
"1006",1005298,"M","36-45","17","B","1","0",195445,20,9772.25
"1007",1005630,"M","36-45","17","B","1","0",1524316,141,10810.7517730496
"1008",1005881,"M","36-45","17","B","1","0",1234430,141,8754.82269503546
"1009",1002428,"M","46-50","17","B","1","0",330897,44,7520.38636363636
"1010",1003295,"M","18-25","18","B","1","0",486248,44,11051.0909090909
"1011",1004053,"M","26-35","18","B","1","0",2706254,298,9081.38926174497
"1012",1004819,"M","36-45","18","B","1","0",2676921,290,9230.76206896552
"1013",1005411,"F","0-17","19","B","1","0",88125,14,6294.64285714286
"1014",1002176,"M","0-17","19","B","1","0",881709,90,9796.76666666667
"1015",1000777,"M","18-25","19","B","1","0",1963189,270,7271.07037037037
"1016",1004535,"M","18-25","19","B","1","0",2264468,214,10581.6261682243
"1017",1002811,"M","26-35","19","B","1","0",461543,46,10033.5434782609
"1018",1001183,"M","36-45","19","B","1","0",970587,112,8665.95535714286
"1019",1004828,"F","18-25","20","B","1","0",353868,44,8042.45454545455
"1020",1001628,"M","18-25","20","B","1","0",2466255,249,9904.63855421687
"1021",1001784,"M","18-25","20","B","1","0",223728,25,8949.12
"1022",1001239,"F","26-35","20","B","1","0",487261,49,9944.10204081633
"1023",1001620,"M","26-35","20","B","1","0",324747,23,14119.4347826087
"1024",1002872,"M","26-35","20","B","1","0",2016901,228,8846.05701754386
"1025",1003426,"M","26-35","20","B","1","0",861958,69,12492.1449275362
"1026",1003828,"M","26-35","20","B","1","0",304636,21,14506.4761904762
"1027",1004167,"M","26-35","20","B","1","0",2815284,281,10018.8042704626
"1028",1005025,"M","26-35","20","B","1","0",603315,61,9890.40983606557
"1029",1005595,"M","26-35","20","B","1","0",1057952,105,10075.7333333333
"1030",1005815,"M","26-35","20","B","1","0",416318,39,10674.8205128205
"1031",1005888,"M","26-35","20","B","1","0",2274024,312,7288.53846153846
"1032",1001594,"F","36-45","20","B","1","0",728816,85,8574.30588235294
"1033",1002637,"F","36-45","20","B","1","0",271783,26,10453.1923076923
"1034",1002874,"F","36-45","20","B","1","0",517709,52,9955.94230769231
"1035",1005500,"F","36-45","20","B","1","0",279743,36,7770.63888888889
"1036",1000362,"M","36-45","20","B","1","0",248250,25,9930
"1037",1002798,"M","36-45","20","B","1","0",487323,44,11075.5227272727
"1038",1004156,"M","55+","20","B","1","0",2737648,203,13485.9507389163
"1039",1005840,"F","0-17","0","C","1","0",877653,123,7135.39024390244
"1040",1006006,"F","0-17","0","C","1","0",465550,61,7631.96721311475
"1041",1001056,"M","0-17","0","C","1","0",329556,44,7489.90909090909
"1042",1001919,"M","0-17","0","C","1","0",175833,25,7033.32
"1043",1005390,"M","0-17","0","C","1","0",1406356,112,12556.75
"1044",1001094,"F","18-25","0","C","1","0",894377,101,8855.21782178218
"1045",1001277,"F","18-25","0","C","1","0",127382,19,6704.31578947368
"1046",1002035,"F","18-25","0","C","1","0",829972,93,8924.43010752688
"1047",1002396,"F","18-25","0","C","1","0",213434,21,10163.5238095238
"1048",1003707,"F","18-25","0","C","1","0",416358,30,13878.6
"1049",1006031,"F","18-25","0","C","1","0",266795,30,8893.16666666667
"1050",1000394,"M","18-25","0","C","1","0",231657,19,12192.4736842105
"1051",1000429,"M","18-25","0","C","1","0",2001630,206,9716.65048543689
"1052",1000709,"M","18-25","0","C","1","0",272758,48,5682.45833333333
"1053",1000742,"M","18-25","0","C","1","0",291407,23,12669.8695652174
"1054",1000784,"M","18-25","0","C","1","0",136635,16,8539.6875
"1055",1000978,"M","18-25","0","C","1","0",187750,20,9387.5
"1056",1001495,"M","18-25","0","C","1","0",686800,103,6667.96116504854
"1057",1001582,"M","18-25","0","C","1","0",120100,12,10008.3333333333
"1058",1002621,"M","18-25","0","C","1","0",1373078,172,7983.01162790698
"1059",1003225,"M","18-25","0","C","1","0",136919,15,9127.93333333333
"1060",1005218,"M","18-25","0","C","1","0",317779,25,12711.16
"1061",1005935,"M","18-25","0","C","1","0",157849,19,8307.84210526316
"1062",1000289,"F","26-35","0","C","1","0",457657,36,12712.6944444444
"1063",1003151,"F","26-35","0","C","1","0",1010953,86,11755.2674418605
"1064",1000368,"M","26-35","0","C","1","0",2039973,193,10569.8082901554
"1065",1000591,"M","26-35","0","C","1","0",1046568,130,8050.52307692308
"1066",1000788,"M","26-35","0","C","1","0",1129232,114,9905.54385964912
"1067",1000823,"M","26-35","0","C","1","0",573374,68,8431.97058823529
"1068",1000993,"M","26-35","0","C","1","0",303318,36,8425.5
"1069",1001127,"M","26-35","0","C","1","0",756171,74,10218.527027027
"1070",1001189,"M","26-35","0","C","1","0",208527,20,10426.35
"1071",1001790,"M","26-35","0","C","1","0",2094597,196,10686.7193877551
"1072",1002021,"M","26-35","0","C","1","0",936796,76,12326.2631578947
"1073",1002208,"M","26-35","0","C","1","0",1323224,152,8705.42105263158
"1074",1002272,"M","26-35","0","C","1","0",812534,74,10980.1891891892
"1075",1002567,"M","26-35","0","C","1","0",1803689,180,10020.4944444444
"1076",1002686,"M","26-35","0","C","1","0",85025,14,6073.21428571429
"1077",1003530,"M","26-35","0","C","1","0",129382,11,11762
"1078",1003741,"M","26-35","0","C","1","0",931407,85,10957.7294117647
"1079",1003744,"M","26-35","0","C","1","0",156503,17,9206.05882352941
"1080",1003859,"M","26-35","0","C","1","0",1975078,172,11483.011627907
"1081",1003903,"M","26-35","0","C","1","0",832194,93,8948.32258064516
"1082",1004560,"M","26-35","0","C","1","0",1432980,158,9069.49367088608
"1083",1005309,"M","26-35","0","C","1","0",102863,13,7912.53846153846
"1084",1005836,"M","26-35","0","C","1","0",251025,25,10041
"1085",1001350,"F","36-45","0","C","1","0",655115,70,9358.78571428571
"1086",1002443,"F","36-45","0","C","1","0",90970,14,6497.85714285714
"1087",1003025,"F","36-45","0","C","1","0",589814,83,7106.19277108434
"1088",1003582,"F","36-45","0","C","1","0",630021,51,12353.3529411765
"1089",1004924,"F","36-45","0","C","1","0",188381,20,9419.05
"1090",1005190,"F","36-45","0","C","1","0",170913,18,9495.16666666667
"1091",1005743,"F","36-45","0","C","1","0",132816,13,10216.6153846154
"1092",1000611,"M","36-45","0","C","1","0",778788,72,10816.5
"1093",1000892,"M","36-45","0","C","1","0",178376,15,11891.7333333333
"1094",1001290,"M","36-45","0","C","1","0",248419,25,9936.76
"1095",1001335,"M","36-45","0","C","1","0",1262318,172,7339.05813953488
"1096",1001936,"M","36-45","0","C","1","0",157986,19,8315.05263157895
"1097",1002720,"M","36-45","0","C","1","0",198727,22,9033.04545454545
"1098",1003203,"M","36-45","0","C","1","0",816351,80,10204.3875
"1099",1003352,"M","36-45","0","C","1","0",349885,58,6032.5
"1100",1003436,"M","36-45","0","C","1","0",1123631,109,10308.5412844037
"1101",1004175,"M","36-45","0","C","1","0",482219,57,8459.98245614035
"1102",1004367,"M","36-45","0","C","1","0",667709,72,9273.73611111111
"1103",1004542,"M","36-45","0","C","1","0",153456,14,10961.1428571429
"1104",1005467,"M","36-45","0","C","1","0",129946,14,9281.85714285714
"1105",1005894,"M","36-45","0","C","1","0",899194,71,12664.7042253521
"1106",1006010,"M","36-45","0","C","1","0",1710954,158,10828.8227848101
"1107",1004584,"F","46-50","0","C","1","0",430535,38,11329.8684210526
"1108",1005600,"F","46-50","0","C","1","0",1191144,147,8103.02040816327
"1109",1002669,"M","46-50","0","C","1","0",563598,61,9239.31147540984
"1110",1003458,"M","46-50","0","C","1","0",841484,98,8586.57142857143
"1111",1004943,"F","51-55","0","C","1","0",94097,11,8554.27272727273
"1112",1000835,"M","55+","0","C","1","0",113536,14,8109.71428571429
"1113",1002632,"M","55+","0","C","1","0",186054,24,7752.25
"1114",1002760,"M","55+","0","C","1","0",464751,46,10103.2826086957
"1115",1004209,"M","55+","0","C","1","0",157833,16,9864.5625
"1116",1001815,"M","0-17","1","C","1","0",174572,20,8728.6
"1117",1003034,"F","18-25","1","C","1","0",124124,12,10343.6666666667
"1118",1002838,"M","18-25","1","C","1","0",263952,21,12569.1428571429
"1119",1005030,"M","18-25","1","C","1","0",121661,11,11060.0909090909
"1120",1000011,"F","26-35","1","C","1","0",556902,69,8071.04347826087
"1121",1000262,"F","26-35","1","C","1","0",639825,62,10319.7580645161
"1122",1001236,"F","26-35","1","C","1","0",194841,16,12177.5625
"1123",1002197,"F","26-35","1","C","1","0",236177,25,9447.08
"1124",1003680,"F","26-35","1","C","1","0",276744,31,8927.22580645161
"1125",1004380,"F","26-35","1","C","1","0",814131,83,9808.80722891566
"1126",1004831,"F","26-35","1","C","1","0",1190646,128,9301.921875
"1127",1004890,"F","26-35","1","C","1","0",743886,99,7514
"1128",1000396,"M","26-35","1","C","1","0",689039,95,7253.04210526316
"1129",1003730,"M","26-35","1","C","1","0",195917,15,13061.1333333333
"1130",1003961,"M","26-35","1","C","1","0",1282446,141,9095.36170212766
"1131",1004769,"M","26-35","1","C","1","0",362155,35,10347.2857142857
"1132",1004817,"M","26-35","1","C","1","0",545275,42,12982.7380952381
"1133",1000642,"F","36-45","1","C","1","0",180949,18,10052.7222222222
"1134",1000919,"F","36-45","1","C","1","0",1604795,178,9015.70224719101
"1135",1001024,"F","36-45","1","C","1","0",187463,24,7810.95833333333
"1136",1001823,"F","36-45","1","C","1","0",85163,12,7096.91666666667
"1137",1002745,"F","36-45","1","C","1","0",997082,102,9775.3137254902
"1138",1003078,"F","36-45","1","C","1","0",171673,16,10729.5625
"1139",1003805,"F","36-45","1","C","1","0",309523,27,11463.8148148148
"1140",1004206,"F","36-45","1","C","1","0",322874,28,11531.2142857143
"1141",1004842,"F","36-45","1","C","1","0",325816,32,10181.75
"1142",1000226,"M","36-45","1","C","1","0",93001,10,9300.1
"1143",1001197,"M","36-45","1","C","1","0",167452,14,11960.8571428571
"1144",1002064,"M","36-45","1","C","1","0",1356844,135,10050.6962962963
"1145",1002347,"M","36-45","1","C","1","0",166624,13,12817.2307692308
"1146",1002877,"M","36-45","1","C","1","0",256105,22,11641.1363636364
"1147",1005266,"M","36-45","1","C","1","0",206999,19,10894.6842105263
"1148",1000918,"F","46-50","1","C","1","0",561982,77,7298.46753246753
"1149",1001382,"F","46-50","1","C","1","0",176919,19,9311.52631578947
"1150",1002128,"F","46-50","1","C","1","0",112381,10,11238.1
"1151",1005024,"F","46-50","1","C","1","0",381933,42,9093.64285714286
"1152",1000230,"M","46-50","1","C","1","0",1071044,99,10818.6262626263
"1153",1000564,"M","46-50","1","C","1","0",213625,22,9710.22727272727
"1154",1002417,"M","46-50","1","C","1","0",138587,13,10660.5384615385
"1155",1001212,"F","51-55","1","C","1","0",463120,37,12516.7567567568
"1156",1004464,"F","51-55","1","C","1","0",46091,8,5761.375
"1157",1005609,"F","51-55","1","C","1","0",240332,22,10924.1818181818
"1158",1005864,"F","51-55","1","C","1","0",223638,20,11181.9
"1159",1003635,"M","51-55","1","C","1","0",1066304,98,10880.6530612245
"1160",1004302,"M","51-55","1","C","1","0",1334515,141,9464.64539007092
"1161",1005221,"F","55+","1","C","1","0",137971,15,9198.06666666667
"1162",1004738,"M","55+","1","C","1","0",786750,88,8940.34090909091
"1163",1004885,"M","55+","1","C","1","0",250011,18,13889.5
"1164",1004256,"F","0-17","2","C","1","0",143530,14,10252.1428571429
"1165",1005216,"M","18-25","2","C","1","0",86790,12,7232.5
"1166",1000083,"F","26-35","2","C","1","0",529819,52,10188.8269230769
"1167",1000380,"M","26-35","2","C","1","0",729368,85,8580.8
"1168",1001456,"M","26-35","2","C","1","0",167214,13,12862.6153846154
"1169",1001518,"M","26-35","2","C","1","0",162896,10,16289.6
"1170",1003968,"M","26-35","2","C","1","0",720616,50,14412.32
"1171",1001052,"F","36-45","2","C","1","0",451508,43,10500.1860465116
"1172",1001323,"F","36-45","2","C","1","0",753018,93,8096.96774193548
"1173",1004235,"M","51-55","2","C","1","0",714907,76,9406.67105263158
"1174",1001772,"M","55+","2","C","1","0",159716,18,8873.11111111111
"1175",1000176,"F","18-25","3","C","1","0",319661,39,8196.4358974359
"1176",1000419,"M","18-25","3","C","1","0",642655,63,10200.873015873
"1177",1005608,"M","18-25","3","C","1","0",61580,6,10263.3333333333
"1178",1001368,"F","26-35","3","C","1","0",200794,23,8730.17391304348
"1179",1001539,"M","26-35","3","C","1","0",213555,16,13347.1875
"1180",1001999,"F","36-45","3","C","1","0",526282,58,9073.8275862069
"1181",1002864,"F","36-45","3","C","1","0",317618,33,9624.78787878788
"1182",1005695,"F","36-45","3","C","1","0",163709,17,9629.94117647059
"1183",1001008,"M","36-45","3","C","1","0",264365,30,8812.16666666667
"1184",1002342,"M","36-45","3","C","1","0",545279,44,12392.7045454545
"1185",1003587,"M","36-45","3","C","1","0",224035,22,10183.4090909091
"1186",1005006,"M","36-45","3","C","1","0",241389,21,11494.7142857143
"1187",1000434,"F","46-50","3","C","1","0",222673,25,8906.92
"1188",1000759,"F","55+","3","C","1","0",405055,57,7106.22807017544
"1189",1004087,"M","0-17","4","C","1","0",229940,31,7417.41935483871
"1190",1000122,"F","18-25","4","C","1","0",271183,26,10430.1153846154
"1191",1000213,"F","18-25","4","C","1","0",98148,9,10905.3333333333
"1192",1000246,"F","18-25","4","C","1","0",135027,14,9644.78571428571
"1193",1000310,"F","18-25","4","C","1","0",932112,121,7703.40495867769
"1194",1000480,"F","18-25","4","C","1","0",510436,56,9114.92857142857
"1195",1001557,"F","18-25","4","C","1","0",337478,35,9642.22857142857
"1196",1001730,"F","18-25","4","C","1","0",66889,9,7432.11111111111
"1197",1001944,"F","18-25","4","C","1","0",406713,40,10167.825
"1198",1001951,"F","18-25","4","C","1","0",450215,73,6167.32876712329
"1199",1002325,"F","18-25","4","C","1","0",92823,12,7735.25
"1200",1002734,"F","18-25","4","C","1","0",546303,73,7483.60273972603
"1201",1002800,"F","18-25","4","C","1","0",444013,52,8538.71153846154
"1202",1003219,"F","18-25","4","C","1","0",706941,77,9181.05194805195
"1203",1004400,"F","18-25","4","C","1","0",120889,14,8634.92857142857
"1204",1004799,"F","18-25","4","C","1","0",266961,35,7627.45714285714
"1205",1005050,"F","18-25","4","C","1","0",405458,44,9214.95454545455
"1206",1005388,"F","18-25","4","C","1","0",156584,13,12044.9230769231
"1207",1005644,"F","18-25","4","C","1","0",367593,35,10502.6571428571
"1208",1000084,"M","18-25","4","C","1","0",277125,22,12596.5909090909
"1209",1000085,"M","18-25","4","C","1","0",148849,19,7834.15789473684
"1210",1000271,"M","18-25","4","C","1","0",1975959,188,10510.420212766
"1211",1000436,"M","18-25","4","C","1","0",797147,75,10628.6266666667
"1212",1001519,"M","18-25","4","C","1","0",465002,50,9300.04
"1213",1001550,"M","18-25","4","C","1","0",142212,15,9480.8
"1214",1001765,"M","18-25","4","C","1","0",614359,58,10592.3965517241
"1215",1001839,"M","18-25","4","C","1","0",611999,47,13021.2553191489
"1216",1002000,"M","18-25","4","C","1","0",516783,53,9750.62264150943
"1217",1002078,"M","18-25","4","C","1","0",482511,60,8041.85
"1218",1002494,"M","18-25","4","C","1","0",141315,21,6729.28571428571
"1219",1002792,"M","18-25","4","C","1","0",884916,110,8044.69090909091
"1220",1002879,"M","18-25","4","C","1","0",119720,12,9976.66666666667
"1221",1002983,"M","18-25","4","C","1","0",520473,30,17349.1
"1222",1003133,"M","18-25","4","C","1","0",89069,11,8097.18181818182
"1223",1003149,"M","18-25","4","C","1","0",236195,20,11809.75
"1224",1003370,"M","18-25","4","C","1","0",928158,106,8756.20754716981
"1225",1003484,"M","18-25","4","C","1","0",740697,102,7261.73529411765
"1226",1003571,"M","18-25","4","C","1","0",537636,60,8960.6
"1227",1003639,"M","18-25","4","C","1","0",317050,49,6470.40816326531
"1228",1003659,"M","18-25","4","C","1","0",652164,56,11645.7857142857
"1229",1003733,"M","18-25","4","C","1","0",482877,55,8779.58181818182
"1230",1003734,"M","18-25","4","C","1","0",234547,29,8087.8275862069
"1231",1003830,"M","18-25","4","C","1","0",693662,71,9769.88732394366
"1232",1003887,"M","18-25","4","C","1","0",1504347,175,8596.26857142857
"1233",1004393,"M","18-25","4","C","1","0",126647,11,11513.3636363636
"1234",1004412,"M","18-25","4","C","1","0",454296,52,8736.46153846154
"1235",1004423,"M","18-25","4","C","1","0",354170,29,12212.7586206897
"1236",1004534,"M","18-25","4","C","1","0",477281,39,12237.9743589744
"1237",1004747,"M","18-25","4","C","1","0",1592761,134,11886.276119403
"1238",1005244,"M","18-25","4","C","1","0",248013,21,11810.1428571429
"1239",1005380,"M","18-25","4","C","1","0",101234,13,7787.23076923077
"1240",1005453,"M","18-25","4","C","1","0",1255454,124,10124.6290322581
"1241",1005515,"M","18-25","4","C","1","0",340548,29,11743.0344827586
